60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,alanine aminotransferase,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,87.05882353,9.42,3.14,,,2.1,5.2,3,9,3,0.4,17.28,120.96,0.012,7,212.1568627,35.31,11.77,312,60a,17.28,Standard Error,Experimental Replicate,yes,-0.890741897,0.013135973,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,alanine aminotransferase,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,87.05882353,9.42,3.14,,,2.1,5.2,3,9,3,0.2,8.6,120.96,0.011944444,14,170.9803922,44.7,14.9,312,60a,8.6,Standard Error,Experimental Replicate,yes,-0.674964862,0.026685098,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,alanine aminotransferase,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,87.05882353,9.42,3.14,,,2.1,5.2,3,9,3,0.4,17.28,241.62,0.012,14,266.2745098,42.33,14.11,312,60a,17.28,Standard Error,Experimental Replicate,yes,-1.117943746,0.012326564,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,asparate aminotransferase,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,230.8943089,31.71,10.57,,,2.1,5.2,3,9,3,0.2,8.6,8.64,0.011944444,1,241.4634146,29.25,9.75,313,60b,8.6,Standard Error,Experimental Replicate,yes,-0.044757901,0.011178359,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,asparate aminotransferase,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,230.8943089,31.71,10.57,,,2.1,5.2,3,9,3,0.4,17.28,17.28,0.012,1,239.0243902,39.03,13.01,313,60b,17.28,Standard Error,Experimental Replicate,yes,-0.034605529,0.01517476,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,asparate aminotransferase,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,230.8943089,31.71,10.57,,,2.1,5.2,3,9,3,0.2,8.6,25.92,0.011944444,3,247.9674797,34.14,11.38,313,60b,8.6,Standard Error,Experimental Replicate,yes,-0.071337539,0.012605553,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,asparate aminotransferase,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,230.8943089,31.71,10.57,,,2.1,5.2,3,9,3,0.4,17.28,51.84,0.012,3,258.5365854,43.89,14.63,313,60b,17.28,Standard Error,Experimental Replicate,yes,-0.113077145,0.015893535,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,asparate aminotransferase,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,230.8943089,31.71,10.57,,,2.1,5.2,3,9,3,0.2,8.6,60.48,0.011944444,7,258.5365854,36.57,12.19,313,60b,8.6,Standard Error,Experimental Replicate,yes,-0.113077145,0.012956386,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,asparate aminotransferase,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,230.8943089,31.71,10.57,,,2.1,5.2,3,9,3,0.4,17.28,120.96,0.012,7,268.2926829,46.35,15.45,313,60b,17.28,Standard Error,Experimental Replicate,yes,-0.150118416,0.016235587,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,asparate aminotransferase,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,230.8943089,31.71,10.57,,,2.1,5.2,3,9,3,0.2,8.6,120.96,0.011944444,14,284.5528455,38.46,12.82,313,60b,8.6,Standard Error,Experimental Replicate,yes,-0.208958916,0.012376376,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,asparate aminotransferase,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,230.8943089,31.71,10.57,,,2.1,5.2,3,9,3,0.4,17.28,241.62,0.012,14,308.9430894,43.89,14.63,313,60b,17.28,Standard Error,Experimental Replicate,yes,-0.291197015,0.013014507,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,48.34024896,4.95,1.65,,,2.1,5.2,3,9,3,0.2,8.6,8.64,0.011944444,1,55.39419087,7.47,2.49,309,60c,8.6,Standard Error,Experimental Replicate,,0.136210205,0.009556854,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,48.34024896,4.95,1.65,,,2.1,5.2,3,9,3,0.4,17.28,17.28,0.012,1,58.71369295,7.47,2.49,309,60c,17.28,Standard Error,Experimental Replicate,,0.194408444,0.008890812,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,48.34024896,4.95,1.65,,,2.1,5.2,3,9,3,0.2,8.6,25.92,0.011944444,3,55.80912863,7.47,2.49,309,60c,8.6,Standard Error,Experimental Replicate,,0.143672926,0.009467053,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,48.34024896,4.95,1.65,,,2.1,5.2,3,9,3,0.4,17.28,51.84,0.012,3,61.82572614,8.1,2.7,309,60c,17.28,Standard Error,Experimental Replicate,,0.246055033,0.0092167,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,48.34024896,4.95,1.65,,,2.1,5.2,3,9,3,0.2,8.6,60.48,0.011944444,7,58.29875519,7.47,2.49,309,60c,8.6,Standard Error,Experimental Replicate,,0.187316216,0.008967892,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,48.34024896,4.95,1.65,,,2.1,5.2,3,9,3,0.4,17.28,120.96,0.012,7,65.76763485,8.07,2.69,309,60c,17.28,Standard Error,Experimental Replicate,,0.30786332,0.008514012,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,48.34024896,4.95,1.65,,,2.1,5.2,3,9,3,0.2,8.6,120.96,0.011944444,14,62.65560166,9.33,3.11,309,60c,8.6,Standard Error,Experimental Replicate,,0.259388564,0.010886518,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,48.34024896,4.95,1.65,,,2.1,5.2,3,9,3,0.4,17.28,241.62,0.012,14,72.82157676,10.59,3.53,309,60c,17.28,Standard Error,Experimental Replicate,,0.40974777,0.010544568,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Gene Expression,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,0.138888889,0.018,0.006,,,2.1,5.2,3,9,3,0.2,8.6,8.64,0.011944444,1,0.161522634,0.021,0.007,307,60d,8.6,Standard Error,Experimental Replicate,,0.150971028,0.011233157,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Gene Expression,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,0.138888889,0.018,0.006,,,2.1,5.2,3,9,3,0.4,17.28,17.28,0.012,1,0.183127572,0.024,0.008,307,60d,17.28,Standard Error,Experimental Replicate,,0.276508771,0.011323961,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Gene Expression,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,0.138888889,0.018,0.006,,,2.1,5.2,3,9,3,0.2,8.6,25.92,0.011944444,3,0.170781893,0.018,0.006,307,60d,8.6,Standard Error,Experimental Replicate,,0.206713009,0.009301604,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Gene Expression,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,0.138888889,0.018,0.006,,,2.1,5.2,3,9,3,0.4,17.28,51.84,0.012,3,0.20473251,0.024,0.008,307,60d,17.28,Standard Error,Experimental Replicate,,0.388030044,0.010179375,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Gene Expression,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,0.138888889,0.018,0.006,,,2.1,5.2,3,9,3,0.2,8.6,60.48,0.011944444,7,0.190843621,0.03,0.01,307,60d,8.6,Standard Error,Experimental Replicate,,0.317780101,0.013835661,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Gene Expression,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,0.138888889,0.018,0.006,,,2.1,5.2,3,9,3,0.4,17.28,120.96,0.012,7,0.219650206,0.024,0.008,307,60d,17.28,Standard Error,Experimental Replicate,,0.458362055,0.009578307,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Gene Expression,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,0.138888889,0.018,0.006,,,2.1,5.2,3,9,3,0.2,8.6,120.96,0.011944444,14,0.219135802,0.03,0.01,307,60d,8.6,Standard Error,Experimental Replicate,,0.456017384,0.011846052,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,CAT Gene Expression,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,0.138888889,0.018,0.006,,,2.1,5.2,3,9,3,0.4,17.28,241.62,0.012,14,0.228395062,0.033,0.011,307,60d,17.28,Standard Error,Experimental Replicate,,0.497402604,0.012557502,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidant,H2O2 Levels,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,4.390243902,0.1,,,,2.1,5.2,3,9,3,0.2,8.6,8.64,0.011944444,1,5.365853659,0.1,,310,60e,8.6,Standard Error,Experimental Replicate,yes,-0.200670696,0.000288714,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidant,H2O2 Levels,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,4.390243902,0.1,,,,2.1,5.2,3,9,3,0.4,17.28,17.28,0.012,1,5.569105691,0.1,,310,60e,17.28,Standard Error,Experimental Replicate,yes,-0.237849699,0.000280417,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidant,H2O2 Levels,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,4.390243902,0.19225764,0.111,,,2.1,5.2,3,9,3,0.2,8.6,25.92,0.011944444,3,9.430894309,0.987,0.329,310,60e,8.6,Standard Error,Experimental Replicate,yes,-0.764606145,0.004290209,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidant,H2O2 Levels,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,4.390243902,0.19225764,0.111,,,2.1,5.2,3,9,3,0.4,17.28,51.84,0.012,3,14.55284553,1.23,0.41,310,60e,17.28,Standard Error,Experimental Replicate,yes,-1.198401759,0.003020432,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidant,H2O2 Levels,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,4.390243902,0.19225764,0.111,,,2.1,5.2,3,9,3,0.2,8.6,60.48,0.011944444,7,16.82926829,1.71,0.57,310,60e,8.6,Standard Error,Experimental Replicate,yes,-1.343734747,0.004080689,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidant,H2O2 Levels,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,4.390243902,0.19225764,0.111,,,2.1,5.2,3,9,3,0.4,17.28,120.96,0.012,7,29.3495935,4.14,1.38,310,60e,17.28,Standard Error,Experimental Replicate,yes,-1.899893912,0.007271716,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidant,H2O2 Levels,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,4.390243902,0.19225764,0.111,,,2.1,5.2,3,9,3,0.2,8.6,120.96,0.011944444,14,16.99186992,2.46,0.82,310,60e,8.6,Standard Error,Experimental Replicate,yes,-1.353350206,0.007625859,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidant,H2O2 Levels,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,4.390243902,0.19225764,0.111,,,2.1,5.2,3,9,3,0.4,17.28,241.62,0.012,14,28.37398374,3.66,1.22,310,60e,17.28,Standard Error,Experimental Replicate,yes,-1.866087876,0.006185508,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,14.9112426,1.77,0.59,,,2.1,5.2,3,9,3,0.2,8.6,8.64,0.011944444,1,17.3964497,2.46,0.82,311,60f,8.6,Standard Error,Experimental Replicate,yes,-0.15415068,0.011362175,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,14.9112426,1.77,0.59,,,2.1,5.2,3,9,3,0.4,17.28,17.28,0.012,1,18.34319527,2.31,0.77,311,60f,17.28,Standard Error,Experimental Replicate,yes,-0.20714321,0.009983063,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,14.9112426,1.77,0.59,,,2.1,5.2,3,9,3,0.2,8.6,25.92,0.011944444,3,16.39053254,2.13,0.71,311,60f,8.6,Standard Error,Experimental Replicate,yes,-0.094588419,0.010326018,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,14.9112426,1.77,0.59,,,2.1,5.2,3,9,3,0.4,17.28,51.84,0.012,3,19.52662722,2.49,0.83,311,60f,17.28,Standard Error,Experimental Replicate,yes,-0.269663567,0.010117047,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,14.9112426,1.77,0.59,,,2.1,5.2,3,9,3,0.2,8.6,60.48,0.011944444,7,16.68639053,2.46,0.82,311,60f,8.6,Standard Error,Experimental Replicate,yes,-0.112477984,0.011941514,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,14.9112426,1.77,0.59,,,2.1,5.2,3,9,3,0.4,17.28,120.96,0.012,7,20.1183432,2.64,0.88,311,60f,17.28,Standard Error,Experimental Replicate,yes,-0.299516531,0.010436623,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,14.9112426,1.77,0.59,,,2.1,5.2,3,9,3,0.2,8.6,120.96,0.011944444,14,15.85798817,2.13,0.71,311,60f,8.6,Standard Error,Experimental Replicate,yes,-0.061557894,0.010710452,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Blood Plasma,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,14.9112426,1.77,0.59,,,2.1,5.2,3,9,3,0.4,17.28,241.62,0.012,14,25.26627219,3.18,1.06,311,60f,17.28,Standard Error,Experimental Replicate,yes,-0.527354926,0.009976955,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,SOD Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,16.46586345,1.68,0.56,,,2.1,5.2,3,9,3,0.2,8.6,8.64,0.011944444,1,18.31325301,2.4,0.8,308,60g,8.6,Standard Error,Experimental Replicate,,0.10633565,0.009194921,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,SOD Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,16.46586345,1.68,0.56,,,2.1,5.2,3,9,3,0.4,17.28,17.28,0.012,1,23.61445783,3.63,1.21,308,60g,17.28,Standard Error,Experimental Replicate,,0.360569788,0.011346541,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,SOD Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,16.46586345,1.68,0.56,,,2.1,5.2,3,9,3,0.2,8.6,25.92,0.011944444,3,19.51807229,2.43,0.81,308,60g,8.6,Standard Error,Experimental Replicate,,0.170051464,0.008636741,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,SOD Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,16.46586345,1.68,0.56,,,2.1,5.2,3,9,3,0.4,17.28,51.84,0.012,3,25.62248996,4.11,1.37,308,60g,17.28,Standard Error,Experimental Replicate,,0.442181124,0.012046681,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,SOD Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,16.46586345,1.68,0.56,,,2.1,5.2,3,9,3,0.2,8.6,60.48,0.011944444,7,21.20481928,2.4,0.8,308,60g,8.6,Standard Error,Experimental Replicate,,0.252939124,0.007740032,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,SOD Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,16.46586345,1.68,0.56,,,2.1,5.2,3,9,3,0.4,17.28,120.96,0.012,7,28.91566265,0.45,0.15,308,60g,17.28,Standard Error,Experimental Replicate,,0.563094053,0.003550721,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,SOD Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,16.46586345,1.68,0.56,,,2.1,5.2,3,9,3,0.2,8.6,120.96,0.011944444,14,22.81124498,3.39,1.13,308,60g,8.6,Standard Error,Experimental Replicate,,0.325964259,0.010831725,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,SOD Activity,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,16.46586345,1.68,0.56,,,2.1,5.2,3,9,3,0.4,17.28,241.62,0.012,14,28.91566265,4.32,1.44,308,60g,17.28,Standard Error,Experimental Replicate,,0.563094053,0.010910111,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,SOD Gene Expression,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,3.757700205,0.225166605,0.13,,,2.1,5.2,3,9,3,0.2,8.6,8.64,0.011944444,1,4.558521561,0.54,0.18,306,60h,8.6,Standard Error,Experimental Replicate,,0.193191229,0.005874405,Ryu et al (2019),
60,2019,Fish,Amphiprion clarkii,Amphiprion clarkii,Adult,Commercial breeder,Captive,Korea,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,SOD Gene Expression,Liver,27,UVA,,,2.1,5.2,3,9,3,0,0,0,0,0,3.757700205,0.225166605,0.13,,,2.1,5.2,3,9,3,0.4,17.28,17.28,0.012,1,4.784394251,0.69,0.23,306,60h,17.28,Standard Error,Experimental Replicate,,0.241552301,0.008129886,Ryu et al (2019),
